Record Id,Account Owner.id,Rating,Account Name,Phone,Fax,Parent Account.id,Website,Ticker Symbol,Account Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Last Activity Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,Layout.id,Account Number,Account Site,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Account Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Territories,Average monthly income,Expected retirement income,Pick List 1,Change Log Time,Dropbox Folder ID,Account Image,Locked,Last Enriched Time,Enrich Status,Record Status
zcrm_318358000006690002,zcrm_318358000000245015,,FAIRRANK GmbH,,,,https://www.fairrank.de/,,,,,200,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-11-14 16:36:42,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,Koln,,North Rhine-Westphalia,,,,Germany,,"Year founded: 2004
Summary: Die Fairrank GmbH ist seit 2004 Spezialist für Online-Marketing und zählt zu den Marktführern der Branche. Durch tausende Kundenprojekte, die das Unternehmen bisher erfolgreich realisiert hat, können die rund 100 Mitarbeiter auf viel Erfahrung und Expertenwissen zurückgreifen. Fairrank ist offizieller Google Premium-Partner sowie Bing Partner und wurde bereits mehrfach vom Bundesverband Digitale Wirtschaft (BVDW) mit den Qualitätszertifikaten für SEO und SEA ausgezeichnet.
Industry: Marketing Services",zcrm_318358000000032035,0,,0,0,0,0,0,0,,a2egi2ef257c8b0f643fd8ce1d75c0738be52.png,2022-11-14 16:36:42,2024-11-24 17:15:29,2022-11-14 16:37:51,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000006854054,zcrm_318358000000245015,,Leipzig Englisch,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-12-10 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000006867004,zcrm_318358000000245015,Active,Leipzig Englisch Sprachschule,+4934199380981,,,https://leipzigenglisch.de/impressum/,,Customer,Private,Education,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-12-09 16:39:58,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,"Gustav-Mahler-Strasse 19A Leipzig, Saxony, Germany","Gustav-Mahler-Strasse 19A Leipzig, Saxony, Germany",Leipzig,Leipzig,Saxony,Saxony,04109,04109,Germany,Germany,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,a88fcf2539f9162264eee930237e2e8328c82.png,,2024-11-24 17:15:28,2022-12-09 16:50:28,2024-11-10 16:45:42,,,,,,,,false,2022-12-09 15:39:58,Enriched,Available
zcrm_318358000006904008,zcrm_318358000000245015,,Educaro GmbH,,,,https://www.educaro.de,,,,,200,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-12-15 19:48:25,2022-12-15 19:48:26,EUR,1.000000000,2022-12-15 19:49:30,,,Dusseldorf,,North Rhine-Westphalia,,,,Germany,,"Year founded: 2014
Summary: Founded in 2014, Educaro GmbH is the first international educational institution for ethical employment migration in the healthcare sector. Our vision is to create a transparent global labor market that connects societies and cultures and thus creates global perspectives - for both employees and employers. We believe that cultural diversity has a positive impact on societies and businesses and that no country today can reach its full potential without reaping the socio-economic benefits that come from a diverse population. As a global company, we act according to the following beliefs, which shape our corporate culture and require that our partners also implement them. Only companies that also represent our visions and values are considered for long-term partnerships.
Industry: Hospitals and Health Care",zcrm_318358000000032035,0,,0,0,0,0,0,0,,aa7qf45873419b3004d1c97bb8f6137c42d5a.png,2022-12-15 19:48:26,2022-12-15 19:49:30,,,,,,,,,,false,,,Available
zcrm_318358000006920040,zcrm_318358000000245015,,Maximilian Portner Investment,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-12-17 17:15:36,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000006920061,zcrm_318358000000245015,,Lind Floot,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2022-12-18 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000007149002,zcrm_318358000000245015,,No Fluff,,,,http://www.nofluff.biz,,,,,10,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-10 13:38:26,2023-01-10 13:38:27,EUR,1.000000000,2023-01-10 13:38:34,,,Kent,,England,,,,United Kingdom,,"Year founded: 2017
Summary: Simple sales growth with No Fluff  - focusing on converting leads into sales, simply, effectively and enjoyably!

Simple . Sales . Growth 

Selling is not slimy. No Fluff believes in service, integrity and giving great value to clients. We like to work with people that want to sell, but want to sell… well.

We focus on the sales activity that works, that fits in with busy people's lives and grows those sales. No leads leaked!

We work with small companies, enterpreneurs and micro businesses in particular. 
We love to train and coach in sales, selling, systems and processes that make life easier to get the bucks in the bank.
We work with limited numbers of companies where we take on the role of their Sales Director - plenty of sales power and direction without the full time cost.
And we write bespoke sales training programs for companies that want their own learning and development program to get their sales team on the same page, driving towards the sale goals, quickly. 
Get in touch, we love a chat.
Industry: Professional Training and Coaching",zcrm_318358000000032035,0,,0,0,0,0,0,0,,afp52d8c11da8abdd416ea96cd6bd5cd80c1d.png,2023-01-10 13:38:27,2023-01-10 13:38:27,2023-01-10 13:38:34,,,,,,,,,false,,,Available
zcrm_318358000007165004,zcrm_318358000000245015,,taniacapel.com,,,,taniacapel.com,,,,,1,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-12 15:03:51,2023-01-12 15:04:01,EUR,1.000000000,2023-01-12 15:04:01,,,Duesseldorf,,,,,,DE,,"Year founded: 2022
Summary: We help you custom design your dream trip to East Africa that's sustainable, authentic and suits your needs leaving you with lifelong memories. 

We will link you directly to trusted locals using our Swahili Secrets Travel Directory while also leaving a positive impact in East Africa. 

Let's get planning!
Industry: Travel Arrangements",zcrm_318358000000032035,0,www.taniacapel.com,0,0,0,0,0,0,,aeqcmeb46b60359324c98baf362b43289d74b.png,2023-01-12 15:04:01,2023-01-12 15:03:52,,,,,,,,,,false,,,Available
zcrm_318358000007178075,zcrm_318358000000245015,,Skybound Wealth Management,,,,https://www.skyboundwealth.com/,,,,Financial Services,500,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-13 20:21:56,2023-01-13 20:21:57,EUR,1.000000000,2023-01-13 20:22:05,,,London,,,,,,GB,,"Year founded: 2001
Summary: No matter where you are in the world, Skybound are here to help you. Our independent financial planning and wealth management services include, saving plans, lump sum investments, education fees planning, inheritance tax planning, retirement planning, overseas pensions & life assurance. 

Each planner at Skybound reviews their client’s investment portfolio regularly to ensure their needs are still being met.

Independent Financial Advice

With some of the most experienced, able and highly-regarded professionals working in financial services today, and with the highest standards and highly regarded regulations, we are well established as one of the worlds leading wealth management and financial advisory organisations.

With offices internationally responsible for over 10,000 clients and managing over $1bn of client savings, Skybound has grown to become one of the world’s leading providers of international lifestyle financial planning, a specialism in international finance.
Industry: Financial Services",zcrm_318358000000032035,0,,0,0,0,0,0,0,,ahspd4551046e3de4435f9b818b97690989e3.png,2023-01-13 20:21:57,2023-01-13 20:21:56,2023-01-13 20:22:05,,,,,,,,,false,,,Available
zcrm_318358000007178168,zcrm_318358000000245015,,charles,,,,https://www.hello-charles.com/,,,,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-13 20:57:00,2023-01-13 20:57:12,EUR,1.000000000,2023-01-13 20:57:12,,,Berlin,,,,,,DE,,"Year founded: 2019
Summary: It's better to have a conversation.

We help brands to pioneer Conversational Commerce by integrating shop systems, chat apps & bots in one intuitive design. 

? Send out WhatsApp newsletters to your audience.
? Sell your product or service customers in chat.
?‍♂️ Engage with your customers directly where their friends are.

""The SaaS connects chat app APIs, such as WhatsApp and Messenger, with shop and CRM systems, like Shopify, SAP and HubSpot, all delivered through a user-friendly interface. The idea is to make it easier for businesses to meet their customers on the channels they already use and to bridge the gap between sales enquiries and support, and actual conversions."" (TechCrunch)

A conversational commerce suite for consumer brands, who want to talk and build relationships with their customers. ? 

We guide brands from Setup to Chatout and enable your next marketing and sales channel. 100% personalized. ?

?
Industry: Software Development",zcrm_318358000000032035,0,,0,0,0,0,0,0,,ahspd8595a2b16cda4b71b004bf1a40e498d4.png,2023-01-13 20:57:12,,,,,,,,,,,false,,,Available
zcrm_318358000007178219,zcrm_318358000000245015,,Buzzbird,,,,https://www.buzzbird.de,,,,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-13 21:16:23,2023-01-13 21:16:33,EUR,1.000000000,2023-01-13 21:17:34,,,Berlin,,,,,,DE,,"Year founded: 2016
Summary: Buzzbird lebt und liebt Creator Marketing!

Die Berliner Agentur verbindet Marken mit Creators und deren Communities und lebt für die erfolgreiche Erstellung und Durchführung datenbasierter und kreativer Creator Marketing-Kampagnen.

Buzzbird gehört zu den größten Creator-Marketing-Agenturen und hat zahlreiche Kampagnen für große Werbetreibende wie z.B. Sky, o2, DHL und LinkedIn umgesetzt. 90 Prozent der deutschen Top 200-Influencer haben bereits mit Buzzbird kooperiert.

Buzzbird nutzt und entwickelt modernste marktorientierte Technologien, um Kampagnen effizient abzubilden, zu analysieren und zu optimieren. Die genutzten Workflow-Tools erleichtern die Kampagnenplanung und -steuerung und vereinfachen die Zusammenarbeit zwischen Marken, Creators und Buzzbird.

Kunden profitieren von unserem Fullservice-Paket 

Buzzbirds strategische Herangehensweise funktioniert nachhaltig und langfristig als Bestandteil des Gesamt-Marketing-Mix, inklusive Einkaufs- und Datenstrategie. Kunden profitieren von Buzzbirds Erfahrung in den Bereichen Kreation, Umsetzung, Performancesteigerung und Branding sowie beim KPI Tracking (Image, Werbe-Impact).

• Briefing Service
• Creative Service
• Kampagnen-Management inkl. Qualitätsmanagement
• Reporting
• Strategische Beratung 
Industry: Advertising Services",zcrm_318358000000032035,0,,0,0,0,0,0,0,,ahspd71cb1f6c501d43d3989c37ccdf799cca.png,2023-01-13 21:16:33,2023-01-13 21:17:34,,,,,,,,,,false,,,Available
zcrm_318358000007197004,zcrm_318358000000245015,,ProFido Consulting,,,,https://www.profido-consulting.de/,,,,Real Estate,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-17 11:59:25,2023-01-17 11:59:27,EUR,1.000000000,2023-01-17 11:59:33,,,Bergisch Gladbach,,,,,,DE,,"Year founded: 0
Summary: Gemeinsam mit Robert Kaiser gründet Thomas Rogge die ProFido Consulting für Immobilienvermittlung GmbH, um den Kundenanforderungen nach Bank- und digitalem Immobilien-Knowhow aus einer Hand Rechnung zu tragen.
Industry: Real Estate",zcrm_318358000000032035,0,,0,0,0,0,0,0,,ai1zw80190900305946a1a11c122fd7084f54.png,2023-01-17 11:59:27,2023-01-17 11:59:25,2023-01-17 11:59:33,,,,,,,,,false,,,Available
zcrm_318358000007197026,zcrm_318358000000245015,,Atlas Copco,,,,http://www.atlascopcogroup.com,,,,,10001,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-17 12:34:55,2023-01-17 12:34:57,EUR,1.000000000,2023-01-17 12:35:04,,,Stockholm,,,,,,SE,,"Year founded: 1873
Summary: Great ideas accelerate innovation. At Atlas Copco, we have been turning industrial ideas into business-critical benefits since 1873. By listening to our customers and knowing their needs, we deliver value and innovate with the future in mind.

Atlas Copco is headquartered in Stockholm, Sweden, with customers in more than 180 countries. In 2021, Atlas Copco had revenues of approx. BSEK110 (11 BEUR) and about 43 000 employees at year-end. 

For more information, visit www.atlascopcogroup.com
Industry: Machinery Manufacturing",zcrm_318358000000032035,0,,0,0,0,0,0,0,,ai1zw2e1067b06d0a46cea67d5dd9039da13d.png,2023-01-17 12:34:57,2023-01-17 12:34:55,2023-01-17 12:35:04,,,,,,,,,false,,,Available
zcrm_318358000007218003,zcrm_318358000000245015,,Deutschfuchs,,,,https://deutschfuchs.de/,,,,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-20 12:25:56,2023-01-20 13:10:26,EUR,1.000000000,2023-01-20 13:10:26,,,Koln,,North Rhine-Westphalia,,,,Germany,,"Year founded: 2019
Summary: Deutschfuchs ist eine Blended Learning-Plattform, die ein LMS sowie ein komplett digitales Lehrwerk für Deutsch als Fremd- und Zweitsprache umfasst. Seit dem Marktstart 2019 konnte Deutschfuchs bereits zahlreiche Schulen, Sprachschulen sowie Universitäten überzeugen und wird stetig um Funktionen und Inhalte erweitert. Das junge Startup will mit seiner Arbeit zur Integration beitragen und die Bildung mithilfe einer sinnvollen Digitalisierung des Lernens ins 21. Jahrhundert bringen. Denn: Technische Ausstattung allein bringt nichts, die Pädagogik muss reformiert werden, um Jugendliche und junge Erwachsene auf das Leben in einer schnelllebigen Welt vorzubereiten. Deutschfuchs fördert daher nicht nur den reinen Spracherwerb, sondern vor allem auch Medienkompetenz, Kreativität, kollaboratives Arbeiten und kritisches Denken. Die Software erleichtert Lehrkräften die Vor- und Nachbereitung ihres Unterrichts und ermöglicht die einfache Binnendifferenzierung in heterogenen Lerngruppen. Seit 2020 ist Deutschfuchs Kooperationspartner des Hueber Verlags, dem Weltmarktführer im Bereich Deutsch als Fremd- und Zweitsprache.
Industry: E-Learning Providers",zcrm_318358000000032035,0,,0,0,0,0,0,0,,ajd562dfc9d0d81894bbd98686e84fe19f6b7.png,2023-01-20 13:10:26,,,,,,,,,,,false,,,Available
zcrm_318358000007229030,zcrm_318358000000245015,,Valo Immobilienmanagement,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-23 17:15:24,2024-06-04 17:45:49,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-06-04 17:45:49,,,,,,,,false,,,Available
zcrm_318358000007242004,zcrm_318358000000245015,,VisualMakers,,,,https://visualmakers.de/,,,,,10,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-23 08:08:59,2023-01-23 08:09:08,EUR,1.000000000,2023-01-23 08:09:43,,,Koln,,North Rhine-Westphalia,,,,Germany,,"Year founded: 2021
Summary: Lerne Webseiten zu erstellen, Apps und MVPs zu bauen & Prozesse zu automatisieren - ohne eine Zeile Code zu schreiben. Von Nebenprojekten über Business Automations bis hin zu deinem eigenen digitalen Produkt - mit NoCode.
Industry: E-learning",zcrm_318358000000032035,0,,0,0,0,0,0,0,,46d9d9745caba9340452d9a83ec214e1823c2.png,2023-01-23 08:09:08,2023-01-23 08:09:42,2023-01-23 08:09:43,,,,,,,,,false,,,Available
zcrm_318358000007252004,zcrm_318358000000245015,,Melanin Kapital,,,,https://melaninkapital.com/,,,,Financial Services,10,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-26 23:07:40,2023-01-26 23:07:47,EUR,1.000000000,2023-01-26 23:07:47,,,Frankfurt-am-Main,,Hessen,,,,DE,,"Year founded: 2020
Summary: Melanin Kapital is a climate fintech platform helping SMEs in Africa to get access to green financing, while measuring, reducing and offsetting their carbon emission.
Industry: Financial Services",zcrm_318358000000032035,0,,0,0,0,0,0,0,,akh2la9c1cde349814c69a8cda8b34fd33ed9.png,2023-01-26 23:07:47,,,,,,,,,,,false,,,Available
zcrm_318358000007257003,zcrm_318358000000245015,,Reza Ahmadnegad,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-26 12:20:18,2023-12-21 20:24:49,EUR,1.000000000,2024-11-24 17:15:28,"c/o MediaParkBürosHansaring 61",,Cologne,,Nordrhein-Westfalen,,,,Germany,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2023-01-26 12:20:20,2023-12-21 20:24:49,,,,,,,,false,,,Available
zcrm_318358000007268005,zcrm_318358000000245015,,Germany Trade & Invest,,,,http://www.gtai.com/imprint,,,,,500,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-27 11:17:01,2023-01-27 11:17:02,EUR,1.000000000,2023-01-27 11:17:10,,,Berlin,,Berlin,,,,Germany,,"Year founded: 2009
Summary: Germany Trade & Invest is the foreign trade and inward investment agency of the Federal Republic of Germany.  Germany Trade & Invest’s mission is to promote Germany as a location for industrial and technological investments and to identify investors for the German market. The organization advises foreign companies looking to expand their business activities in the German market. 

All inquiries relating to Germany as a business location are treated confidentially. All investment services and related publications are free of charge.

Imprint: http://www.gtai.com/imprint
Privacy Policy: https://www.gtai.de/gtai-en/meta/privacy-policy 
Industry: International Trade and Development",zcrm_318358000000032035,0,,0,0,0,0,0,0,,akh2l705feba3f1d544788b3137040dd3cd97.png,2023-01-27 11:17:02,2023-01-27 11:17:01,2023-01-27 11:17:10,,,,,,,,,false,,,Available
zcrm_318358000007269003,zcrm_318358000000245015,,Gorewo,,,,http://www.gorewo.com,,,,,200,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-01-27 15:54:07,2023-01-27 15:54:15,EUR,1.000000000,2023-01-27 16:05:28,,,India,,,,,,India,,"Year founded: 2020
Summary: ABOUT US

Gorewo is a one-stop global platform that offers diverse remote job opportunities with companies that go beyond geographic boundaries. We also provide a platform to conduct instant remote hiring process through artificial intelligence to shortlist the candidates via interview rounds and get refined talent for the organizations that partner with us. Alongside we also conduct the background verification process of the selected candidates and take up the payroll management for the organisations.

We strive to bring the most relevant set of talent to the organisations within a quick turn around time. Rest assured, we provide a seamless experience for both the candidates and the companies. Times are changing, let's change the way of work too.

VISION

Curating ways to provide equal opportunities for all the skilful minds in order to bridge gaps between companies and talent heads on a global level.
Industry: Staffing and Recruiting",zcrm_318358000000032035,0,,0,0,0,0,0,0,,akh2l2853491c44064ddc904e182395058543.png,2023-01-27 15:54:15,2023-01-27 16:05:28,2023-01-27 16:05:27,,,,,,,,,false,,,Available
zcrm_318358000007412013,zcrm_318358000000245015,,Borsalino - Steve Marks recommended,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-02-07 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000007454001,zcrm_318358000000245015,,T&T Technology and Trading Solution GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-02-08 19:19:31,2024-02-27 17:04:17,EUR,1.000000000,2024-02-27 17:04:17,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:28,2023-04-30 15:04:27,2024-02-27 17:04:17,,,,,,,,false,,,Available
zcrm_318358000007610002,zcrm_318358000000245015,,CBRE Germany,,,,http://www.cbre.de,,,,Real Estate,10001,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-03-02 16:29:45,2023-03-02 16:29:47,EUR,1.000000000,2023-03-02 16:30:11,,,Frankfurt,,Hessen,,,,DE,,"Year founded: 1906
Summary: Über CBRE 
CBRE Group, Inc. (NYSE:CBRE), ein Fortune 500- und S&P 500-Unternehmen mit Hauptsitz in Dallas, ist das weltweit größte Immobiliendienstleistungs- und Investment-Unternehmen – in Bezug auf den Umsatz im Geschäftsjahr 2021. Mit mehr als 105.000 Mitarbeitern (exkl. Turner & Townsend Mitarbeiter) in über 100 Ländern bietet das Unternehmen ihren vielfältigen Kunden integrierte Dienstleistungen über den gesamten Immobilien-Lebenszyklus: von der strategischen und technisch-wirtschaftlichen Beratung wie u. a. beim An- und Verkauf oder der An- und Vermietung, über die Entwicklung, Verwaltung und Bewertung von Immobilien bis hin zum Transaktions-, Projekt-, Facility- sowie Investment-Management. 

Seit 1973 ist CBRE Deutschland mit seiner Zentrale in Frankfurt am Main vertreten, weitere Niederlassungen befinden sich in Berlin, Düsseldorf, Essen, Hamburg, Köln, München und Stuttgart. www.cbre.de 


About CBRE Group, Inc.
CBRE Group, Inc. (NYSE:CBRE), a Fortune 500 and S&P 500 company headquartered in Dallas, is the world’s largest commercial real estate services and investment firm (based on 2021 revenue). The company has more than 105,000 employees (excluding Turner & Townsend employees) serving clients in more than 100 countries. CBRE serves a diverse range of clients with an integrated suite of services, including facilities, transaction and project management; property management; investment management; appraisal and valuation; property leasing; strategic consulting; property sales; mortgage services and development services. Please visit our website at www.cbre.com.  
Industry: Real Estate",zcrm_318358000000032035,0,,0,0,0,0,0,0,,avh1h6eb73ae1902d48159a03da24093cb8c3.png,2023-03-02 16:29:47,2023-03-02 16:29:45,2023-03-02 16:30:11,,,,,,,,,false,,,Available
zcrm_318358000007768004,zcrm_318358000000245015,,Mindbiz Enterprise Pvt Ltd,,,,https://www.mindbiz.net,,,,,10,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-03-17 15:01:18,2024-03-05 16:45:51,EUR,1.000000000,2024-11-24 17:15:30,,,Jaipur,,Rajasthan,,,,India,,"Year founded: 2013
Summary: die Sprachschule- A school of Foreign Language Learning & Personality Development
 
Learn German
Spoken English
IELTS/TOEFL Training
Personality Development- Dressing Sense, Food Habits, Table Manners, Householding, Public Speaking,
Interview Skills
Computer Skills
Call us or connect with us over WhatsApp
Industry: E-learning",zcrm_318358000000032035,0,,0,0,0,0,0,0,,awniq7cfa40d5bfc24b24932a75437213f224.png,2023-03-17 15:01:25,2024-11-24 17:15:30,2023-03-24 15:39:24,2024-03-05 16:45:51,,,,,,,,false,,,Available
zcrm_318358000007821014,zcrm_318358000000245015,,Australian Tax Office ATO,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-03-24 17:15:24,2023-06-11 17:45:54,EUR,1.000000000,2023-06-11 17:45:54,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-06-10 17:15:27,,2023-06-11 17:45:54,,,,,,,,false,,,Available
zcrm_318358000007883152,zcrm_318358000000245015,,Cologne Celtics GAA,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-03-30 17:15:42,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000007907117,zcrm_318358000000245015,,Designer,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-03 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000007933002,zcrm_318358000000245015,,Ostrom,,,,https://www.ostrom.de,,,,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-02 14:14:26,2023-04-02 14:14:28,EUR,1.000000000,2023-04-02 14:14:36,,,Berlin,,Berlin,,,,Germany,,"Year founded: 2021
Summary: Ostrom is a Berlin-based energy management platform that makes green electricity affordable and straightforward for households in Germany and Europe. 

Unlike other traditional providers with lengthy contracts, Ostrom offers only one flexible monthly tariff, end-to-end English and German support from the website to the live customer-chat, and passes on the electricity, which comes from 100 percent renewable energy sources, to its customers at the purchase price. Consumers can view their energy consumption and control their tariff in real time using the Ostrom app. Our roadmap includes incorporating dynamic tariffs, smart meters, electric vehicle charging and more to be the leading B2C energy platform in Europe by 2030.

Ostrom is an equal opportunity company that means it. Our current gender ratio is 50?:50? and we have hired from different 10 countries so far (?? Germany, ?? Philippines, ?? Brazil, ?? New Zealand, ?? Nigeria, ?? South Africa, ?? United Kingdom, ?? India, ?? Portugal, ?? Pakistan). We have a remote-focused culture built on trust by default.
Industry: Utilities",zcrm_318358000000032035,0,,0,0,0,0,0,0,,b2vmk9055e921251f44c595bdd7800e611efd.png,2023-04-02 14:14:28,2023-04-02 14:14:26,2023-04-02 14:14:36,,,,,,,,,false,,,Available
zcrm_318358000008008175,zcrm_318358000000245015,,IHK Köln,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-18 17:15:25,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008008428,zcrm_318358000000245015,,aussiefoods.eu,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-19 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008038006,zcrm_318358000000245015,,Student-Sky | Professionelle Nachhilfe für Studenten,,,,http://www.student-sky.de,,,Private,,50,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-19 19:19:26,2023-04-19 19:19:27,EUR,1.000000000,2023-04-19 19:19:27,,,Koln,,North Rhine-Westphalia,,,,Germany,,"Year founded: 2010
Summary: Student-Sky – die Nummer Eins in Deutschland in Studenten-Nachhilfe

Student-Sky bietet Studentinnen und Studenten Nachhilfe in Köln und Weiterbildungskurse sowohl für Bachelor- als auch für Masterstudiengänge.

Ob BWL, Statistik, Englisch, Deutsch oder Spanisch – wir haben ein breitgefächertes Team und finden für Dich den passenden DozentenIn. Unser Team hat jahrelange Erfahrung und jeder Dozent ist Experte in seinem Gebiet.

Sprachkurse, Zertifikatsvorbereitung oder Klausurvorbereitung – mit unseren individuelle Einzelkursen für Studenten in Köln gehen wir speziell auf Dich und Deine Fragen ein.
Industry: Professional Training and Coaching",zcrm_318358000000032035,0,,0,0,0,0,0,0,,3q7231bed266c940141219fe19f1becf08669.png,2023-04-19 19:19:27,,,,,,,,,,,false,,,Available
zcrm_318358000008068770,zcrm_318358000000245015,,MINDBIZ,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-25 17:15:24,2024-03-05 16:45:51,EUR,1.000000000,2024-03-05 16:45:51,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-03-03 17:15:28,,2024-03-05 16:45:51,,,,,,,,false,,,Available
zcrm_318358000008068780,zcrm_318358000000245015,,Berufsbildungszentrum BBZ Düsseldorf,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-04-25 17:15:24,2023-06-11 17:45:54,EUR,1.000000000,2023-06-11 17:45:54,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2023-06-10 17:15:29,,2023-06-11 17:45:54,,,,,,,,false,,,Available
zcrm_318358000008111017,zcrm_318358000000245015,,Manor Lux Branding,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-05-02 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000008218010,zcrm_318358000000245015,,Cologne Celtics,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2023-05-12 17:15:24,2024-11-10 16:45:42,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,,2024-11-10 16:45:42,,,,,,,,false,,,Available
